"CU_ID","Species","Stock","DataType","Year","SpnForAbd_Wild","SpnForTrend_Wild","RelLBM","AbsLBM","LongTrend","PercChange","ProbDeclBelowLBM","Percentile","RelUBM","AbsUBM","NumStdMetrics","Group","RapidStatus","BinLabel","BinPath","RapidScore","RelLBMCat","AbsLBMCat","LongTrendCat","PercChangeCat","ProbDeclBelowLBMCat","PercentileCat","RelUBMCat","AbsUBMCat","RelAbdCat","AbsAbdCat","IntStatusRaw","IntStatus","IntStatusRaw_Short","IntStatus_Short","ConfidenceRating5","ConfidenceRating3","ConfidenceRating2","IntStatus5","IntStatus3","IntStatus2"
"CU-10","Sockeye","Seton_L","Abs_Abd",1999,4150.5264,2079,3.21472746934035,7.04989734026339,197,49.2438,0.4,0.8438,0.524039050045595,0.704989734026339,4,"SK-Fraser_Lat","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Green",NA,"Green","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"CU-10","Sockeye","Seton_L","Abs_Abd",2000,1182.9618,671,2.55424166952682,5.60145198127231,180,-0.7688,6.0333,0.7576,0.41637196025216,0.560145198127231,4,"SK-Fraser_Lat","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Green",NA,"Green","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"CU-10","Sockeye","Seton_L","Abs_Abd",2001,2845.395,1851,1.92613733279451,4.22401917081837,163,-28.4123,60.1333,0.6765,0.313983436469068,0.422401917081837,4,"SK-Fraser_Lat","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Red",NA,"Green","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"CU-10","Sockeye","Seton_L","Abs_Abd",2002,14870.7585,8001,1.73120606473428,3.79653489996227,134,-48.2022,97.7,0.5714,0.282207306917585,0.379653489996227,4,"SK-Fraser_Lat","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Red",NA,"Green","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"CU-10","Sockeye","Seton_L","Abs_Abd",2003,4775.004,3179,1.79294267646835,3.9319232894951,118,-55.6736,99.7333,0.5556,0.29227111346875,0.39319232894951,4,"SK-Fraser_Lat","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Red",NA,"Green","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"CU-10","Sockeye","Seton_L","Abs_Abd",2004,1287,778,1.83112655652708,4.01566053846388,112,-56.6759,99.8667,0.4595,0.298495542887377,0.401566053846388,4,"SK-Fraser_Lat","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Red",NA,"Amber","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"CU-10","Sockeye","Seton_L","Abs_Abd",2005,11991.385,8261,2.62361470791609,5.75358705445999,122,-43.8326,93.4333,0.5526,0.427680595737753,0.575358705445999,4,"SK-Fraser_Lat","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Red",NA,"Green","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"CU-10","Sockeye","Seton_L","Abs_Abd",2006,17720.757,10971,2.74117867302068,6.01140482993436,140,-29.1198,60,0.5897,0.446844929007237,0.601140482993436,4,"SK-Fraser_Lat","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Red",NA,"Green","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"CU-10","Sockeye","Seton_L","Abs_Abd",2007,1699,849,2.11710429900894,4.6428097277266,144,-27.7574,56.7667,0.65,0.345113337376541,0.46428097277266,4,"SK-Fraser_Lat","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Red",NA,"Green","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"CU-10","Sockeye","Seton_L","Abs_Abd",2008,82.0814,63,1.06391959117054,2.333175663437,128,-38.3017,76.1667,0.561,0.173431625915186,0.2333175663437,4,"SK-Fraser_Lat","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Red",NA,"Green","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"CU-10","Sockeye","Seton_L","Abs_Abd",2009,1544.4603,792,0.637361251250684,1.39773322399275,91,-60.0999,95.3,0.2619,0.103897511632554,0.139773322399275,4,"SK-Fraser_Lat","Red","Node3","Data Type is AbsAbd AND AbsLBM < 1.5",5,"Red","Amber","Green","Red",NA,"Amber","Red","Amber","Red","Amber",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-10","Sockeye","Seton_L","Abs_Abd",2010,47722.125,26687,0.816479025573739,1.79053850308321,67,-63.5964,96.1333,0.2326,0.133095852455453,0.179053850308321,4,"SK-Fraser_Lat","Red","Node23","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,"Red","Amber","Amber","Red",NA,"Red","Red","Amber","Red","Amber","UD","UD","UD","UD","High","High","High","UD","UD","UD"
"CU-10","Sockeye","Seton_L","Abs_Abd",2011,879.503,330,0.692557790973871,1.5187792356057,50,-68.7001,97.4667,0.2045,0.112895208177039,0.15187792356057,4,"SK-Fraser_Lat","Red","Node23","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,"Red","Amber","Red","Red",NA,"Red","Red","Amber","Red","Amber",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-10","Sockeye","Seton_L","Abs_Abd",2012,25,13,0.514493429228947,1.12828409029908,40,-77.4776,99.4,0.1333,0.0838685862111856,0.112828409029908,4,"SK-Fraser_Lat","Red","Node3","Data Type is AbsAbd AND AbsLBM < 1.5",5,"Red","Amber","Red","Red",NA,"Red","Red","Amber","Red","Amber",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-10","Sockeye","Seton_L","Abs_Abd",2013,6952.5903,4181,0.749414867655335,1.64346680476815,41,-80.7399,99.7333,0.1304,0.122163592118349,0.164346680476815,4,"SK-Fraser_Lat","Red","Node23","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,"Red","Amber","Red","Red",NA,"Red","Red","Amber","Red","Amber",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-10","Sockeye","Seton_L","Abs_Abd",2014,21581.6057,12327,0.614558598957734,1.34772700751431,38,-84.1328,99.9667,0.1489,0.10018040641599,0.134772700751431,4,"SK-Fraser_Lat","Red","Node3","Data Type is AbsAbd AND AbsLBM < 1.5",5,"Red","Amber","Red","Red",NA,"Red","Red","Amber","Red","Amber",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-10","Sockeye","Seton_L","Abs_Abd",2015,34.416,17,0.273334257908788,0.599422027593972,31,-89.0356,100,0.1042,0.0445567551917024,0.0599422027593972,4,"SK-Fraser_Lat","Red","Node3","Data Type is AbsAbd AND AbsLBM < 1.5",5,"Red","Red","Red","Red",NA,"Red","Red","Red","Red","Red","Red","Red","R","R","High","High","High","Red","Red","Red"
"CU-10","Sockeye","Seton_L","Abs_Abd",2016,41,21,0.309317882679612,0.678334116716389,29,-90.6021,100,0.102,0.050422516666646,0.0678334116716389,4,"SK-Fraser_Lat","Red","Node3","Data Type is AbsAbd AND AbsLBM < 1.5",5,"Red","Red","Red","Red",NA,"Red","Red","Red","Red","Red",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-10","Sockeye","Seton_L","Abs_Abd",2017,1032.7958,441,0.192031283629306,0.421124604999067,22,-91.0066,100,0.08,0.0313033973834139,0.0421124604999067,4,"SK-Fraser_Lat","Red","Node3","Data Type is AbsAbd AND AbsLBM < 1.5",5,"Red","Red","Red","Red",NA,"Red","Red","Red","Red","Red",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-10","Sockeye","Seton_L","Abs_Abd",2018,35459.13,22395,0.217411776892607,0.476784026725488,17,-88.4279,100,0.0392,0.0354407215286916,0.0476784026725488,4,"SK-Fraser_Lat","Red","Node3","Data Type is AbsAbd AND AbsLBM < 1.5",5,"Red","Red","Red","Red",NA,"Red","Red","Red","Red","Red",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-10","Sockeye","Seton_L","Abs_Abd",2019,520,260,0.42864109248698,0.940009915823947,20,-78.6729,99.7333,0.0577,0.0698736278766035,0.0940009915823947,4,"SK-Fraser_Lat","Red","Node3","Data Type is AbsAbd AND AbsLBM < 1.5",5,"Red","Red","Red","Red",NA,"Red","Red","Red","Red","Red",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",1995,62531.4143,31711,3.6043437053326,32.9710560323371,217,56.0332,0.3,0.907,0.925077420174114,3.29710560323371,4,"SK-Fraser_Esum","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Green",NA,"Green","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",1996,24810.7853,11795,3.6043437053326,43.9257726112644,203,43.2575,0.9,0.8636,0.925077420174114,4.39257726112644,4,"SK-Fraser_Esum","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Green",NA,"Green","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",1997,4681.7191,2251,3.6043437053326,31.2398005075567,175,-3.9132,14.2,0.8,0.925077420174114,3.12398005075567,4,"SK-Fraser_Esum","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Green",NA,"Green","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",1998,66878.7298,31549,1.83833781748213,26.4002495889694,158,-31.8443,68.3,0.7826,0.4718209318076,2.64002495889694,4,"SK-Fraser_Esum","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Red",NA,"Green","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",1999,22364.7593,12106,1.83833781748213,20.4161819252321,141,-49.4407,96.3333,0.6383,0.4718209318076,2.04161819252321,4,"SK-Fraser_Esum","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Red",NA,"Green","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",2000,28490.1433,13592,1.83833781748213,21.1343092383511,121,-60.6354,99.9667,0.5625,0.4718209318076,2.11343092383511,4,"SK-Fraser_Esum","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Red",NA,"Green","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",2001,9032.0959,5079,1.83833781748213,24.9077130971852,117,-62.7278,99.9667,0.5306,0.4718209318076,2.49077130971852,4,"SK-Fraser_Esum","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Red",NA,"Green","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",2002,211677.0321,105840,5.81850005772402,33.2223450845431,125,-55.2245,98.4667,0.56,1.49335453628321,3.32223450845431,4,"SK-Fraser_Esum","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",2003,36367.424,20960,5.81850005772402,37.5160721883742,146,-37.2802,74.4333,0.7255,1.49335453628321,3.75160721883742,4,"SK-Fraser_Esum","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",2004,2087.2566,1194,5.81850005772402,19.5181056820667,147,-35.2349,70.8333,0.75,1.49335453628321,1.95181056820667,4,"SK-Fraser_Esum","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",2005,7734.7809,5012,5.81850005772402,18.7759765499242,141,-27.6267,55.5,0.717,1.49335453628321,1.87759765499242,4,"SK-Fraser_Esum","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",2006,231140.7529,130518,6.35351162451897,19.1934581751982,126,-22.8145,45.0667,0.6111,1.63066861075445,1.91934581751982,4,"SK-Fraser_Esum","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Amber",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",2007,17444.1324,10663,6.35351162451897,15.9730348514159,105,-28.1502,57.5667,0.4727,1.63066861075445,1.59730348514159,4,"SK-Fraser_Esum","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Amber","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",2008,892.5816,450,6.35351162451897,12.9168156393173,97,-28.5803,58.6,0.4286,1.63066861075445,1.29168156393173,4,"SK-Fraser_Esum","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Amber","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",2009,9758.8616,5758,6.35351162451897,13.6896784289945,90,-35.8337,74.3,0.4035,1.63066861075445,1.36896784289945,4,"SK-Fraser_Esum","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Amber","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",2010,974989.8623,561401,26.8001611407367,19.6188768364422,89,-31.355,64.1333,0.3966,6.87842946044333,1.96188768364422,4,"SK-Fraser_Esum","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Amber","Green","Green","Green","Green","AmberGreen","Amber","AG","A","High","High","High","AmberGreen","Amber","NotRed"
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",2011,37806.2074,20445,26.8001611407367,23.8041443573473,96,-29.9754,60.8667,0.4237,6.87842946044333,2.38041443573473,4,"SK-Fraser_Esum","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Amber","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",2012,1596.6896,908,26.8001611407367,27.5293347658601,115,-23.7173,47.5333,0.5667,6.87842946044333,2.75293347658601,4,"SK-Fraser_Esum","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Amber",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",2013,44223.5414,24840,26.8001611407367,40.1660668461641,148,4.6072,17.7333,0.7705,6.87842946044333,4.01660668461641,4,"SK-Fraser_Esum","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",2014,231789.6533,126175,6.37134835898846,28.0467661325759,159,35.8286,4.5333,0.8065,1.63524652053673,2.80467661325759,4,"SK-Fraser_Esum","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",2015,14173.7719,7495,6.37134835898846,21.9464042643398,156,70.3543,0.4,0.8095,1.63524652053673,2.19464042643398,4,"SK-Fraser_Esum","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green","Amber","Amber","A","A","High","High","High","Amber","Amber","NotRed"
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",2016,1196.694,646,6.37134835898846,20.4199196627978,143,60.0792,0.8667,0.75,1.63524652053673,2.04199196627978,4,"SK-Fraser_Esum","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",2017,8020.6703,4033,6.37134835898846,13.3258007650382,107,22.3596,8.2667,0.4769,1.63524652053673,1.33258007650382,4,"SK-Fraser_Esum","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Amber","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",2018,182167.224,91609,5.00734535459043,12.5469268036874,87,-5.0746,27.3333,0.3788,1.28516659376631,1.25469268036874,4,"SK-Fraser_Esum","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Amber","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-20","Sockeye","Shuswap_ES","Abs_Abd",2019,2807.6815,1674,5.00734535459043,8.37053014318565,69,-38.3518,68.4,0.2687,1.28516659376631,0.837053014318565,4,"SK-Fraser_Esum","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Green","Amber","Amber","Red",NA,"Amber","Green","Amber","Green","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"CU-23","Sockeye","Shuswap_L","Abs_Abd",1995,411380.1269,207346,4.38142542738824,55.3076573349363,143,40.6246,0.4,0.8372,0.758647309970811,5.53076573349363,4,"SK-Fraser_Lat","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Green",NA,"Green","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"CU-23","Sockeye","Shuswap_L","Abs_Abd",1996,11371.6907,5461,4.38142542738824,53.7838404606981,130,47.0245,0.3333,0.7045,0.758647309970811,5.37838404606981,4,"SK-Fraser_Lat","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Green",NA,"Green","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"CU-23","Sockeye","Shuswap_L","Abs_Abd",1997,977.3496,597,4.38142542738824,49.9514087941745,111,20.76,2.4667,0.6,0.758647309970811,4.99514087941745,4,"SK-Fraser_Lat","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Green",NA,"Green","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"CU-23","Sockeye","Shuswap_L","Abs_Abd",1998,1321774.1314,673093,4.25304515176184,49.5814111894372,102,-7.1417,13.5667,0.4783,0.736418162773996,4.95814111894372,4,"SK-Fraser_Lat","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Green",NA,"Amber","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"CU-23","Sockeye","Shuswap_L","Abs_Abd",1999,256499.3308,138036,4.25304515176184,44.0584907112879,97,-20.8966,39.8333,0.4043,0.736418162773996,4.40584907112879,4,"SK-Fraser_Lat","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Amber",NA,"Amber","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"CU-23","Sockeye","Shuswap_L","Abs_Abd",2000,461.0638,160,4.25304515176184,19.7703160625412,76,-51.2048,90.9,0.1667,0.736418162773996,1.97703160625412,4,"SK-Fraser_Lat","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Red",NA,"Red","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"CU-23","Sockeye","Shuswap_L","Abs_Abd",2001,3728.9404,2071,4.25304515176184,27.6310563114421,66,-66.0841,99.5,0.1429,0.736418162773996,2.76310563114421,4,"SK-Fraser_Lat","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Amber","Red",NA,"Red","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"CU-23","Sockeye","Shuswap_L","Abs_Abd",2002,5334542.957,2769867,17.1648480032692,39.1635886275465,61,-69.0863,99.6333,0.1,2.97210713260968,3.91635886275465,4,"SK-Fraser_Lat","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Amber","Red",NA,"Red","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-23","Sockeye","Shuswap_L","Abs_Abd",2003,364281.3697,188404,17.1648480032692,42.7533510892394,59,-66.6323,99.3667,0.098,2.97210713260968,4.27533510892394,4,"SK-Fraser_Lat","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Amber","Red",NA,"Red","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
